folder_path,label
D:\processed_faces\real\id9_0006,0
D:\processed_faces\fake\id6_id16_0000,1
D:\processed_faces\real\280,0
D:\processed_faces\fake\id1_id35_0005,1
D:\processed_faces\fake\02_21__kitchen_pan__Z0XHPQAR,1
D:\processed_faces\real\15__walking_outside_cafe_disgusted,0
D:\processed_faces\real\27__outside_talking_still_laughing,0
D:\processed_faces\real\id12_0000,0
D:\processed_faces\fake\id5_id59_0000,1
D:\processed_faces\fake\02_13__outside_talking_pan_laughing__2YSYT2N3,1
D:\processed_faces\real\id41_0005,0
D:\processed_faces\real\id32_0009,0
D:\processed_faces\fake\id1_id28_0007,1
D:\processed_faces\fake\id1_id0_0007,1
D:\processed_faces\real\00192,0
D:\processed_faces\fake\id0_id4_0006,1
D:\processed_faces\fake\02_07__talking_angry_couch__1VMZUH1W,1
D:\processed_faces\fake\id6_id17_0004,1
D:\processed_faces\real\22__secret_conversation,0
D:\processed_faces\fake\id1_id28_0001,1
D:\processed_faces\real\639,0
D:\processed_faces\fake\01_11__meeting_serious__FAFWDR4W,1
D:\processed_faces\real\438,0
D:\processed_faces\real\383,0
D:\processed_faces\real\325,0
D:\processed_faces\fake\id6_id4_0001,1
D:\processed_faces\fake\465_482,1
D:\processed_faces\real\id10_0004,0
D:\processed_faces\fake\497_403,1
D:\processed_faces\real\534,0
D:\processed_faces\real\136,0
D:\processed_faces\fake\826_833,1
D:\processed_faces\fake\935_733,1
D:\processed_faces\fake\02_15__podium_speech_happy__I8G2LWD1,1
D:\processed_faces\fake\02_15__outside_talking_still_laughing__SB6PMCO0,1
D:\processed_faces\real\057,0
D:\processed_faces\fake\01_11__talking_against_wall__WIZ7GKOD,1
D:\processed_faces\real\21__hugging_happy,0
D:\processed_faces\real\891,0
D:\processed_faces\real\id6_0002,0
D:\processed_faces\real\539,0
D:\processed_faces\fake\918_934,1
D:\processed_faces\real\843,0
D:\processed_faces\fake\308_388,1
D:\processed_faces\fake\856_881,1
D:\processed_faces\real\115,0
D:\processed_faces\real\853,0
D:\processed_faces\fake\682_669,1
D:\processed_faces\fake\02_14__outside_talking_pan_laughing__3IUBEKCT,1
D:\processed_faces\fake\02_18__meeting_serious__B95S4G6F,1
D:\processed_faces\fake\id8_id6_0003,1
D:\processed_faces\real\330,0
D:\processed_faces\fake\678_460,1
D:\processed_faces\real\id58_0002,0
D:\processed_faces\real\23__exit_phone_room,0
D:\processed_faces\fake\927_912,1
D:\processed_faces\fake\02_21__talking_angry_couch__Z0XHPQAR,1
D:\processed_faces\fake\917_924,1
D:\processed_faces\real\633,0
D:\processed_faces\real\943,0
D:\processed_faces\fake\704_723,1
D:\processed_faces\real\id57_0008,0
D:\processed_faces\real\id8_0006,0
D:\processed_faces\fake\02_06__exit_phone_room__HZAXM70B,1
D:\processed_faces\real\14__talking_angry_couch,0
D:\processed_faces\fake\id8_id2_0007,1
D:\processed_faces\real\342,0
D:\processed_faces\real\367,0
D:\processed_faces\real\id22_0008,0
D:\processed_faces\fake\id7_id10_0005,1
D:\processed_faces\fake\id1_id2_0005,1
D:\processed_faces\real\id9_0003,0
D:\processed_faces\real\00205,0
D:\processed_faces\real\363,0
D:\processed_faces\fake\601_653,1
D:\processed_faces\real\13__kitchen_still,0
D:\processed_faces\fake\id2_id28_0008,1
D:\processed_faces\real\00214,0
D:\processed_faces\fake\id0_id23_0005,1
D:\processed_faces\real\098,0
D:\processed_faces\fake\id3_id21_0006,1
D:\processed_faces\fake\829_808,1
D:\processed_faces\real\03__hugging_happy,0
D:\processed_faces\fake\275_887,1
D:\processed_faces\real\18__kitchen_still,0
D:\processed_faces\real\958,0
D:\processed_faces\real\id55_0007,0
D:\processed_faces\real\id26_0007,0
D:\processed_faces\real\077,0
D:\processed_faces\real\id49_0002,0
D:\processed_faces\real\07__kitchen_pan,0
D:\processed_faces\real\547,0
D:\processed_faces\fake\533_450,1
D:\processed_faces\fake\id3_id1_0005,1
D:\processed_faces\real\193,0
D:\processed_faces\real\072,0
D:\processed_faces\real\479,0
D:\processed_faces\real\913,0
D:\processed_faces\fake\id4_id3_0009,1
D:\processed_faces\fake\id3_id23_0007,1
D:\processed_faces\fake\139_130,1
D:\processed_faces\real\id40_0008,0
D:\processed_faces\real\id23_0004,0
D:\processed_faces\real\25__podium_speech_happy,0
D:\processed_faces\real\042,0
D:\processed_faces\real\id38_0005,0
D:\processed_faces\fake\id2_id20_0005,1
D:\processed_faces\fake\712_716,1
D:\processed_faces\real\27__exit_phone_room,0
D:\processed_faces\real\212,0
D:\processed_faces\real\03__walking_and_outside_surprised,0
D:\processed_faces\real\941,0
D:\processed_faces\real\572,0
D:\processed_faces\fake\774_735,1
D:\processed_faces\fake\id0_id17_0000,1
D:\processed_faces\fake\id9_id1_0009,1
D:\processed_faces\real\119,0
D:\processed_faces\real\id60_0001,0
D:\processed_faces\fake\899_914,1
D:\processed_faces\real\390,0
D:\processed_faces\fake\id2_id30_0001,1
D:\processed_faces\fake\573_757,1
D:\processed_faces\real\id3_0006,0
D:\processed_faces\fake\705_707,1
D:\processed_faces\real\790,0
D:\processed_faces\real\00022,0
D:\processed_faces\real\id47_0009,0
D:\processed_faces\fake\id6_id3_0005,1
D:\processed_faces\fake\id1_id20_0009,1
D:\processed_faces\real\20__talking_against_wall,0
D:\processed_faces\real\953,0
D:\processed_faces\fake\id4_id28_0001,1
D:\processed_faces\fake\374_407,1
D:\processed_faces\fake\132_007,1
D:\processed_faces\fake\id3_id37_0007,1
D:\processed_faces\real\12__walking_down_street_outside_angry,0
D:\processed_faces\fake\id1_id20_0004,1
D:\processed_faces\real\04__talking_against_wall,0
D:\processed_faces\real\00149,0
D:\processed_faces\fake\id3_id17_0009,1
D:\processed_faces\real\236,0
D:\processed_faces\real\583,0
D:\processed_faces\real\167,0
D:\processed_faces\fake\822_244,1
D:\processed_faces\real\598,0
D:\processed_faces\fake\898_922,1
D:\processed_faces\real\093,0
D:\processed_faces\fake\780_869,1
D:\processed_faces\real\00004,0
D:\processed_faces\real\00221,0
D:\processed_faces\real\02__walking_down_indoor_hall_disgust,0
D:\processed_faces\fake\id6_id1_0006,1
D:\processed_faces\real\05__outside_talking_pan_laughing,0
D:\processed_faces\fake\443_514,1
D:\processed_faces\fake\990_008,1
D:\processed_faces\real\351,0
D:\processed_faces\fake\263_284,1
D:\processed_faces\real\id43_0002,0
D:\processed_faces\fake\id0_id16_0006,1
D:\processed_faces\real\01__talking_against_wall,0
D:\processed_faces\real\16__hugging_happy,0
D:\processed_faces\fake\278_306,1
D:\processed_faces\real\id53_0003,0
D:\processed_faces\fake\id4_id9_0008,1
D:\processed_faces\fake\id1_id0_0006,1
D:\processed_faces\fake\id3_id30_0000,1
D:\processed_faces\real\303,0
D:\processed_faces\real\id39_0004,0
D:\processed_faces\real\784,0
D:\processed_faces\fake\02_09__walk_down_hall_angry__6KUOFMZW,1
D:\processed_faces\fake\id7_id10_0009,1
D:\processed_faces\real\117,0
D:\processed_faces\fake\id0_id23_0004,1
D:\processed_faces\fake\id3_id31_0007,1
D:\processed_faces\real\900,0
D:\processed_faces\real\613,0
D:\processed_faces\real\00014,0
D:\processed_faces\fake\02_15__talking_angry_couch__HTG660F8,1
D:\processed_faces\fake\id1_id3_0003,1
D:\processed_faces\real\629,0
D:\processed_faces\real\id20_0000,0
D:\processed_faces\real\257,0
D:\processed_faces\real\404,0
D:\processed_faces\real\id34_0006,0
D:\processed_faces\real\811,0
D:\processed_faces\real\03__talking_angry_couch,0
D:\processed_faces\real\787,0
D:\processed_faces\real\04__exit_phone_room,0
D:\processed_faces\fake\922_898,1
D:\processed_faces\fake\978_975,1
D:\processed_faces\fake\797_844,1
D:\processed_faces\fake\id0_id16_0007,1
D:\processed_faces\fake\890_837,1
D:\processed_faces\fake\138_142,1
D:\processed_faces\fake\398_457,1
D:\processed_faces\real\750,0
D:\processed_faces\fake\100_077,1
D:\processed_faces\real\00006,0
D:\processed_faces\real\id2_0008,0
D:\processed_faces\real\00275,0
D:\processed_faces\fake\362_354,1
D:\processed_faces\fake\421_423,1
D:\processed_faces\real\id3_0001,0
D:\processed_faces\fake\02_09__kitchen_pan__HIH8YA82,1
D:\processed_faces\real\00252,0
D:\processed_faces\fake\473_366,1
D:\processed_faces\fake\991_064,1
D:\processed_faces\fake\541_523,1
D:\processed_faces\real\235,0
D:\processed_faces\fake\066_062,1
D:\processed_faces\fake\548_632,1
D:\processed_faces\real\id37_0001,0
D:\processed_faces\real\00041,0
D:\processed_faces\fake\id0_id4_0002,1
D:\processed_faces\fake\id2_id16_0003,1
D:\processed_faces\fake\id4_id26_0000,1
D:\processed_faces\fake\579_701,1
D:\processed_faces\real\488,0
D:\processed_faces\real\435,0
D:\processed_faces\fake\521_517,1
D:\processed_faces\fake\id4_id28_0003,1
D:\processed_faces\real\073,0
D:\processed_faces\fake\id9_id2_0004,1
D:\processed_faces\fake\id4_id37_0005,1
D:\processed_faces\real\id50_0009,0
D:\processed_faces\real\454,0
D:\processed_faces\fake\420_257,1
D:\processed_faces\real\00143,0
D:\processed_faces\fake\02_27__outside_talking_pan_laughing__XFSH3BW7,1
D:\processed_faces\fake\02_27__walking_down_street_outside_angry__3L1MLH3D,1
D:\processed_faces\real\402,0
D:\processed_faces\fake\254_261,1
D:\processed_faces\fake\id0_id28_0007,1
D:\processed_faces\fake\id7_id13_0006,1
D:\processed_faces\real\id41_0001,0
D:\processed_faces\fake\id6_id1_0009,1
D:\processed_faces\fake\id3_id26_0005,1
D:\processed_faces\fake\116_091,1
D:\processed_faces\real\247,0
D:\processed_faces\real\596,0
D:\processed_faces\fake\494_445,1
D:\processed_faces\fake\id2_id21_0007,1
D:\processed_faces\real\712,0
D:\processed_faces\real\462,0
D:\processed_faces\real\id22_0009,0
D:\processed_faces\fake\01_15__kitchen_still__02HILKYO,1
D:\processed_faces\real\id49_0004,0
D:\processed_faces\real\id61_0002,0
D:\processed_faces\real\id29_0007,0
D:\processed_faces\fake\589_565,1
D:\processed_faces\real\252,0
D:\processed_faces\real\id45_0000,0
D:\processed_faces\fake\107_109,1
D:\processed_faces\real\344,0
D:\processed_faces\real\24__talking_angry_couch,0
D:\processed_faces\real\id39_0009,0
D:\processed_faces\real\064,0
D:\processed_faces\real\id32_0000,0
D:\processed_faces\real\178,0
D:\processed_faces\fake\id0_id28_0004,1
D:\processed_faces\real\00104,0
D:\processed_faces\fake\469_481,1
D:\processed_faces\real\id51_0004,0
D:\processed_faces\real\id27_0004,0
D:\processed_faces\fake\03_06__meeting_serious__83ABVHC3,1
D:\processed_faces\fake\01_15__podium_speech_happy__02HILKYO,1
D:\processed_faces\real\681,0
D:\processed_faces\fake\id3_id35_0008,1
D:\processed_faces\fake\id6_id9_0002,1
D:\processed_faces\real\192,0
D:\processed_faces\fake\id6_id37_0009,1
D:\processed_faces\fake\364_440,1
D:\processed_faces\real\845,0
D:\processed_faces\fake\id3_id26_0004,1
D:\processed_faces\fake\02_13__meeting_serious__CP5HFV3K,1
D:\processed_faces\real\979,0
D:\processed_faces\fake\867_765,1
D:\processed_faces\real\018,0
D:\processed_faces\real\055,0
D:\processed_faces\fake\111_094,1
D:\processed_faces\fake\02_04__outside_talking_pan_laughing__8CH7R4LW,1
D:\processed_faces\real\187,0
D:\processed_faces\real\783,0
D:\processed_faces\real\26__outside_talking_pan_laughing,0
D:\processed_faces\real\id11_0001,0
D:\processed_faces\fake\id4_id23_0005,1
D:\processed_faces\real\id49_0008,0
D:\processed_faces\real\05__hugging_happy,0
D:\processed_faces\real\id48_0007,0
D:\processed_faces\real\id40_0001,0
D:\processed_faces\real\253,0
D:\processed_faces\fake\944_032,1
D:\processed_faces\real\00131,0
D:\processed_faces\real\734,0
D:\processed_faces\fake\id1_id2_0007,1
D:\processed_faces\fake\id2_id4_0007,1
D:\processed_faces\fake\id0_id2_0001,1
D:\processed_faces\real\id23_0001,0
D:\processed_faces\fake\02_09__outside_talking_still_laughing__9TDCEK1Q,1
D:\processed_faces\fake\013_883,1
D:\processed_faces\fake\792_903,1
D:\processed_faces\fake\293_296,1
D:\processed_faces\fake\id1_id9_0004,1
D:\processed_faces\real\id52_0007,0
D:\processed_faces\fake\id6_id37_0007,1
D:\processed_faces\fake\01_20__hugging_happy__FW94AIMJ,1
D:\processed_faces\real\00191,0
D:\processed_faces\real\246,0
D:\processed_faces\fake\id4_id20_0003,1
D:\processed_faces\real\835,0
D:\processed_faces\real\00244,0
D:\processed_faces\fake\id2_id37_0000,1
D:\processed_faces\fake\01_11__outside_talking_pan_laughing__WIZ7GKOD,1
D:\processed_faces\real\id41_0003,0
D:\processed_faces\fake\125_038,1
D:\processed_faces\real\163,0
D:\processed_faces\fake\id3_id16_0009,1
D:\processed_faces\real\id53_0008,0
D:\processed_faces\real\868,0
D:\processed_faces\fake\021_312,1
D:\processed_faces\real\289,0
D:\processed_faces\real\08__outside_talking_pan_laughing,0
D:\processed_faces\real\465,0
D:\processed_faces\fake\357_432,1
D:\processed_faces\fake\01_11__outside_talking_still_laughing__4OJNJLOO,1
D:\processed_faces\real\19__walking_outside_cafe_disgusted,0
D:\processed_faces\real\856,0
D:\processed_faces\real\00233,0
D:\processed_faces\real\668,0
D:\processed_faces\real\18__walking_outside_cafe_disgusted,0
D:\processed_faces\fake\270_297,1
D:\processed_faces\real\970,0
D:\processed_faces\fake\id4_id6_0007,1
D:\processed_faces\fake\id2_id21_0000,1
D:\processed_faces\fake\251_375,1
D:\processed_faces\fake\id2_id30_0006,1
D:\processed_faces\fake\945_044,1
D:\processed_faces\fake\828_830,1
D:\processed_faces\real\423,0
D:\processed_faces\fake\02_09__hugging_happy__9TDCEK1Q,1
D:\processed_faces\fake\163_031,1
D:\processed_faces\fake\878_866,1
D:\processed_faces\fake\795_907,1
D:\processed_faces\real\00279,0
D:\processed_faces\real\09__exit_phone_room,0
D:\processed_faces\fake\110_043,1
D:\processed_faces\real\id34_0001,0
D:\processed_faces\fake\id2_id35_0002,1
D:\processed_faces\fake\538_493,1
D:\processed_faces\real\id30_0006,0
D:\processed_faces\fake\id4_id21_0004,1
D:\processed_faces\real\528,0
D:\processed_faces\real\562,0
D:\processed_faces\real\id7_0008,0
D:\processed_faces\fake\348_202,1
D:\processed_faces\fake\id1_id0_0003,1
D:\processed_faces\fake\557_560,1
D:\processed_faces\fake\216_164,1
D:\processed_faces\fake\id1_id28_0004,1
D:\processed_faces\fake\id6_id31_0006,1
D:\processed_faces\real\id31_0004,0
D:\processed_faces\real\id45_0007,0
D:\processed_faces\fake\952_882,1
D:\processed_faces\fake\02_15__walking_and_outside_surprised__HTG660F8,1
D:\processed_faces\real\id7_0009,0
D:\processed_faces\fake\id6_id21_0002,1
D:\processed_faces\real\19__kitchen_still,0
D:\processed_faces\real\201,0
D:\processed_faces\real\08__podium_speech_happy,0
D:\processed_faces\real\121,0
D:\processed_faces\real\19__walking_down_street_outside_angry,0
D:\processed_faces\real\id35_0000,0
D:\processed_faces\fake\130_139,1
D:\processed_faces\real\24__talking_against_wall,0
D:\processed_faces\real\27__walk_down_hall_angry,0
D:\processed_faces\fake\933_925,1
D:\processed_faces\fake\id2_id16_0009,1
D:\processed_faces\fake\532_544,1
D:\processed_faces\real\445,0
D:\processed_faces\real\id59_0005,0
D:\processed_faces\fake\887_275,1
D:\processed_faces\fake\id4_id37_0008,1
D:\processed_faces\real\00229,0
D:\processed_faces\real\797,0
D:\processed_faces\fake\id4_id2_0008,1
D:\processed_faces\fake\id2_id0_0001,1
D:\processed_faces\fake\563_537,1
D:\processed_faces\fake\149_152,1
D:\processed_faces\real\00246,0
D:\processed_faces\real\014,0
D:\processed_faces\real\474,0
D:\processed_faces\fake\id0_id2_0004,1
D:\processed_faces\fake\143_140,1
D:\processed_faces\fake\id2_id16_0008,1
D:\processed_faces\fake\624_570,1
D:\processed_faces\real\00132,0
D:\processed_faces\real\707,0
D:\processed_faces\fake\id2_id35_0007,1
D:\processed_faces\fake\id9_id0_0007,1
D:\processed_faces\fake\683_607,1
D:\processed_faces\fake\121_093,1
D:\processed_faces\fake\id2_id1_0006,1
D:\processed_faces\real\798,0
D:\processed_faces\fake\680_486,1
D:\processed_faces\real\933,0
D:\processed_faces\real\00179,0
D:\processed_faces\real\00090,0
D:\processed_faces\fake\id9_id0_0005,1
D:\processed_faces\real\850,0
D:\processed_faces\fake\id3_id35_0009,1
D:\processed_faces\real\00145,0
D:\processed_faces\fake\161_141,1
D:\processed_faces\real\00105,0
D:\processed_faces\real\161,0
D:\processed_faces\real\00223,0
D:\processed_faces\real\00017,0
D:\processed_faces\real\id24_0008,0
D:\processed_faces\fake\id4_id26_0005,1
D:\processed_faces\real\431,0
D:\processed_faces\fake\id3_id23_0008,1
D:\processed_faces\fake\01_03__hugging_happy__ISF9SP4G,1
D:\processed_faces\real\581,0
D:\processed_faces\fake\02_25__walking_and_outside_surprised__Z7FQ69VP,1
D:\processed_faces\real\855,0
D:\processed_faces\fake\id2_id1_0008,1
D:\processed_faces\fake\id5_id60_0000,1
D:\processed_faces\fake\id1_id37_0009,1
D:\processed_faces\fake\id5_id59_0007,1
D:\processed_faces\real\id10_0008,0
D:\processed_faces\real\id16_0002,0
D:\processed_faces\fake\02_18__secret_conversation__B95S4G6F,1
D:\processed_faces\real\22__exit_phone_room,0
D:\processed_faces\fake\361_448,1
D:\processed_faces\real\990,0
D:\processed_faces\fake\id3_id9_0005,1
D:\processed_faces\real\21__outside_talking_still_laughing,0
D:\processed_faces\fake\01_11__kitchen_still__5OVT6C66,1
D:\processed_faces\fake\515_519,1
D:\processed_faces\fake\02_27__walking_down_indoor_hall_disgust__YQX5Z8GN,1
D:\processed_faces\real\824,0
D:\processed_faces\fake\461_250,1
D:\processed_faces\fake\456_435,1
D:\processed_faces\real\873,0
D:\processed_faces\real\24__outside_talking_pan_laughing,0
D:\processed_faces\fake\id3_id9_0000,1
D:\processed_faces\real\12__outside_talking_still_laughing,0
D:\processed_faces\fake\318_334,1
D:\processed_faces\fake\id2_id35_0008,1
D:\processed_faces\fake\359_317,1
D:\processed_faces\real\844,0
D:\processed_faces\real\576,0
D:\processed_faces\fake\id3_id21_0002,1
D:\processed_faces\fake\069_961,1
D:\processed_faces\fake\id1_id31_0004,1
D:\processed_faces\real\422,0
D:\processed_faces\fake\id6_id2_0002,1
D:\processed_faces\fake\id1_id26_0000,1
D:\processed_faces\fake\id3_id37_0000,1
D:\processed_faces\fake\id3_id23_0006,1
D:\processed_faces\real\540,0
D:\processed_faces\real\849,0
D:\processed_faces\real\684,0
D:\processed_faces\fake\id7_id12_0007,1
D:\processed_faces\fake\699_734,1
D:\processed_faces\real\626,0
D:\processed_faces\fake\911_910,1
D:\processed_faces\fake\178_598,1
D:\processed_faces\real\id32_0005,0
D:\processed_faces\fake\id4_id21_0006,1
D:\processed_faces\real\04__outside_talking_pan_laughing,0
D:\processed_faces\fake\347_314,1
D:\processed_faces\real\id41_0000,0
D:\processed_faces\real\803,0
D:\processed_faces\real\28__outside_talking_still_laughing,0
D:\processed_faces\fake\128_896,1
D:\processed_faces\fake\215_208,1
D:\processed_faces\real\id58_0007,0
D:\processed_faces\fake\id7_id12_0002,1
D:\processed_faces\real\06__exit_phone_room,0
D:\processed_faces\real\448,0
D:\processed_faces\real\00283,0
D:\processed_faces\fake\299_145,1
D:\processed_faces\fake\436_526,1
D:\processed_faces\real\id37_0009,0
D:\processed_faces\fake\id1_id2_0003,1
D:\processed_faces\real\id17_0005,0
D:\processed_faces\real\11__walking_down_street_outside_angry,0
D:\processed_faces\fake\086_090,1
D:\processed_faces\real\371,0
D:\processed_faces\real\00085,0
D:\processed_faces\fake\03_02__walking_and_outside_surprised__GYX5OFTD,1
D:\processed_faces\fake\964_174,1
D:\processed_faces\fake\866_878,1
D:\processed_faces\fake\450_533,1
D:\processed_faces\fake\id0_id3_0007,1
D:\processed_faces\real\id21_0000,0
D:\processed_faces\fake\id2_id37_0008,1
D:\processed_faces\fake\201_203,1
D:\processed_faces\real\id7_0007,0
D:\processed_faces\real\00219,0
D:\processed_faces\fake\id3_id30_0002,1
D:\processed_faces\fake\02_13__kitchen_still__2YSYT2N3,1
D:\processed_faces\real\00186,0
D:\processed_faces\real\id55_0000,0
D:\processed_faces\real\810,0
D:\processed_faces\fake\255_214,1
D:\processed_faces\fake\584_823,1
D:\processed_faces\fake\id3_id26_0001,1
D:\processed_faces\fake\798_778,1
D:\processed_faces\fake\608_675,1
D:\processed_faces\real\id23_0002,0
D:\processed_faces\real\id13_0001,0
D:\processed_faces\real\519,0
D:\processed_faces\real\20__walk_down_hall_angry,0
D:\processed_faces\real\id39_0001,0
D:\processed_faces\fake\294_292,1
D:\processed_faces\real\id32_0001,0
D:\processed_faces\real\02__talking_against_wall,0
D:\processed_faces\real\00200,0
D:\processed_faces\real\id39_0000,0
D:\processed_faces\fake\id6_id30_0007,1
D:\processed_faces\real\id11_0000,0
D:\processed_faces\fake\01_11__meeting_serious__9OM3VE0Y,1
D:\processed_faces\fake\id1_id35_0007,1
D:\processed_faces\real\179,0
D:\processed_faces\real\id33_0009,0
D:\processed_faces\fake\807_273,1
D:\processed_faces\real\00174,0
D:\processed_faces\fake\924_917,1
D:\processed_faces\fake\id3_id0_0008,1
D:\processed_faces\fake\02_25__hugging_happy__Z7FQ69VP,1
D:\processed_faces\real\799,0
D:\processed_faces\fake\id6_id28_0008,1
D:\processed_faces\real\00288,0
D:\processed_faces\fake\913_893,1
D:\processed_faces\fake\id6_id1_0008,1
D:\processed_faces\real\id31_0005,0
D:\processed_faces\fake\02_13__talking_angry_couch__CP5HFV3K,1
D:\processed_faces\real\03__secret_conversation,0
D:\processed_faces\real\id30_0002,0
D:\processed_faces\real\195,0
D:\processed_faces\fake\574_547,1
D:\processed_faces\real\773,0
D:\processed_faces\fake\id1_id20_0000,1
D:\processed_faces\fake\970_973,1
D:\processed_faces\real\937,0
D:\processed_faces\fake\638_640,1
D:\processed_faces\real\00170,0
D:\processed_faces\fake\id9_id3_0000,1
D:\processed_faces\fake\02_09__walking_down_street_outside_angry__HIH8YA82,1
D:\processed_faces\fake\02_15__meeting_serious__N864L40U,1
D:\processed_faces\real\334,0
D:\processed_faces\real\00010,0
D:\processed_faces\real\00162,0
D:\processed_faces\fake\id6_id31_0009,1
D:\processed_faces\fake\id6_id3_0000,1
D:\processed_faces\real\id2_0003,0
D:\processed_faces\real\614,0
D:\processed_faces\fake\257_420,1
D:\processed_faces\real\07__walking_down_street_outside_angry,0
D:\processed_faces\fake\id3_id35_0007,1
D:\processed_faces\real\13__exit_phone_room,0
D:\processed_faces\real\id55_0003,0
D:\processed_faces\real\00054,0
D:\processed_faces\fake\734_699,1
D:\processed_faces\fake\045_889,1
D:\processed_faces\fake\266_252,1
D:\processed_faces\real\651,0
D:\processed_faces\real\282,0
D:\processed_faces\real\826,0
D:\processed_faces\fake\id1_id28_0006,1
D:\processed_faces\fake\id1_id4_0009,1
D:\processed_faces\fake\817_827,1
D:\processed_faces\fake\id6_id0_0004,1
D:\processed_faces\real\726,0
D:\processed_faces\fake\id9_id3_0008,1
D:\processed_faces\real\408,0
D:\processed_faces\fake\632_548,1
D:\processed_faces\fake\981_985,1
D:\processed_faces\real\050,0
D:\processed_faces\real\02__outside_talking_pan_laughing,0
D:\processed_faces\real\16__kitchen_pan,0
D:\processed_faces\real\00089,0
D:\processed_faces\real\147,0
D:\processed_faces\fake\id2_id37_0009,1
D:\processed_faces\fake\id8_id4_0007,1
D:\processed_faces\fake\id0_id21_0002,1
D:\processed_faces\fake\582_172,1
D:\processed_faces\real\033,0
D:\processed_faces\real\id33_0000,0
D:\processed_faces\real\830,0
D:\processed_faces\real\18__exit_phone_room,0
D:\processed_faces\fake\id1_id37_0002,1
D:\processed_faces\fake\id6_id31_0005,1
D:\processed_faces\real\14__walking_down_indoor_hall_disgust,0
D:\processed_faces\real\00228,0
D:\processed_faces\real\22__walk_down_hall_angry,0
D:\processed_faces\fake\id2_id16_0001,1
D:\processed_faces\real\00072,0
D:\processed_faces\fake\id2_id9_0001,1
D:\processed_faces\fake\03_01__walking_and_outside_surprised__JZUXXFRB,1
D:\processed_faces\fake\258_246,1
D:\processed_faces\real\842,0
D:\processed_faces\real\623,0
D:\processed_faces\fake\773_652,1
D:\processed_faces\fake\157_245,1
D:\processed_faces\real\03__outside_talking_pan_laughing,0
D:\processed_faces\real\410,0
D:\processed_faces\fake\939_115,1
D:\processed_faces\fake\id2_id23_0000,1
D:\processed_faces\real\693,0
D:\processed_faces\fake\01_04__walking_outside_cafe_disgusted__0XUW13RW,1
D:\processed_faces\fake\651_835,1
D:\processed_faces\fake\id0_id26_0008,1
D:\processed_faces\fake\231_663,1
D:\processed_faces\real\069,0
D:\processed_faces\real\id58_0009,0
D:\processed_faces\fake\id1_id31_0000,1
D:\processed_faces\real\878,0
D:\processed_faces\real\id52_0006,0
D:\processed_faces\fake\id1_id0_0004,1
D:\processed_faces\fake\id2_id3_0007,1
D:\processed_faces\fake\id1_id3_0009,1
D:\processed_faces\real\id60_0006,0
D:\processed_faces\fake\id3_id1_0001,1
D:\processed_faces\real\id46_0007,0
D:\processed_faces\real\061,0
D:\processed_faces\real\06__kitchen_still,0
D:\processed_faces\fake\195_442,1
D:\processed_faces\fake\id2_id6_0005,1
D:\processed_faces\fake\802_885,1
D:\processed_faces\real\id11_0009,0
D:\processed_faces\real\id21_0001,0
D:\processed_faces\real\00087,0
D:\processed_faces\fake\id2_id0_0003,1
D:\processed_faces\fake\03_06__exit_phone_room__1IXGY2FK,1
D:\processed_faces\fake\564_971,1
D:\processed_faces\fake\id4_id37_0004,1
D:\processed_faces\real\id38_0004,0
D:\processed_faces\real\869,0
D:\processed_faces\real\10__kitchen_still,0
D:\processed_faces\real\660,0
D:\processed_faces\real\00112,0
D:\processed_faces\real\759,0
D:\processed_faces\fake\id0_id4_0000,1
D:\processed_faces\real\00255,0
D:\processed_faces\fake\03_01__kitchen_pan__JZUXXFRB,1
D:\processed_faces\real\531,0
D:\processed_faces\fake\02_01__secret_conversation__YVGY8LOK,1
D:\processed_faces\fake\id6_id23_0009,1
D:\processed_faces\fake\id6_id9_0009,1
D:\processed_faces\real\372,0
D:\processed_faces\real\id47_0002,0
D:\processed_faces\real\00044,0
D:\processed_faces\real\27__talking_against_wall,0
D:\processed_faces\fake\728_673,1
D:\processed_faces\real\id17_0009,0
D:\processed_faces\fake\919_015,1
D:\processed_faces\fake\968_884,1
D:\processed_faces\real\384,0
D:\processed_faces\real\10__kitchen_pan,0
D:\processed_faces\real\558,0
D:\processed_faces\real\19__kitchen_pan,0
D:\processed_faces\fake\02_01__hugging_happy__YVGY8LOK,1
D:\processed_faces\real\id39_0006,0
D:\processed_faces\fake\01_20__hugging_happy__6UBMLXK3,1
D:\processed_faces\real\301,0
D:\processed_faces\fake\id0_id20_0006,1
D:\processed_faces\fake\479_706,1
D:\processed_faces\fake\873_872,1
D:\processed_faces\real\01__secret_conversation,0
D:\processed_faces\real\20__exit_phone_room,0
D:\processed_faces\fake\id6_id2_0008,1
D:\processed_faces\real\091,0
D:\processed_faces\fake\id6_id17_0001,1
D:\processed_faces\fake\01_15__meeting_serious__02HILKYO,1
D:\processed_faces\real\id45_0006,0
D:\processed_faces\real\id21_0006,0
D:\processed_faces\fake\id1_id4_0003,1
D:\processed_faces\fake\id6_id28_0004,1
D:\processed_faces\fake\999_960,1
D:\processed_faces\real\255,0
D:\processed_faces\fake\02_15__walking_down_indoor_hall_disgust__HTG660F8,1
D:\processed_faces\fake\336_338,1
D:\processed_faces\fake\01_14__hugging_happy__0S0NS5C6,1
D:\processed_faces\real\id35_0004,0
D:\processed_faces\real\01__walking_down_indoor_hall_disgust,0
